,Administrative_Duration_Scaled,Informational_Duration_Scaled,ProductRelated_Duration_Scaled,BounceRates_Scaled,ExitRates_Scaled,PageValues_Scaled,ExitRatesImpute_Scaled,totalFracAdmin_Scaled,totalFracInfo_Scaled,totalFracProd_Scaled,BounceExitAvg_Scaled,BounceExitW1_Scaled,BounceExitW2_Scaled,BounceExitW3_Scaled,BounceExitW4_Scaled,BouncePageRatio_Scaled,ExitPageRatio_Scaled,InfoPageRatio_Scaled,ProdRelPageRatio_Scaled,InfoBounceRatio_Scaled,AdminBounceRatio_Scaled,ProdRelBounceRatio_Scaled,InfoExitRatio_Scaled,ProdRelExitRatio_Scaled
315,0.15118604320603482,0.11957752418606,0.14115823817195244,0.0,0.042301065873748996,0.0,0.04161109740231873,0.1993531593137896,0.11917169559863033,0.8376903188738868,0.14888991356219167,0.13406095824972694,0.11698656971624849,0.026291204481995435,0.03035542639556587,0.0,0.0,0.0,0.0,0.0,0.18857967863947359,0.0,0.08138501692222502,0.08775697369066324
316,0.0,0.0,0.038145683287356576,0.0,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.34242128775930897,0.3208791612446915,0.2942372435381093,0.13027219210371657,0.14251787967327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008155397797238291
317,0.17598590617309398,0.0,0.11937402163083959,0.0,0.08971635692541885,0.0,0.08905229129776053,0.3208192308821568,0.0,0.36,0.22367811500859572,0.20329303221903103,0.17935180926736707,0.058387709561999186,0.06647718814014886,0.0,0.0,0.0,0.0,0.0,0.18969594928759523,0.0,0.0,0.055526977746386735
318,0.11692422225109768,0.0,0.03833772702547749,0.0,0.12100431478541303,0.0,0.12021341986519019,0.31180961552834224,0.0,0.5102040816326531,0.2662474889012066,0.24391473239902922,0.21725832029562575,0.0816297719749539,0.09189713402920507,0.0,0.0,0.0,0.0,0.0,0.12279434580953318,0.0,0.0,0.012923776419161872
319,0.06212402112662218,0.0,0.11965029040597136,0.0,0.04482940361822311,0.0,0.04414628724201779,0.13828452073314682,0.0,0.9578995020371208,0.1535071584707431,0.13827922503617376,0.12072890399083443,0.027925634839355753,0.032220743499940314,0.0,0.0,0.0,0.0,0.0,0.11934503472739413,0.0,0.0,0.07543259120435433
320,0.09697286176697577,0.0,0.12232929776556929,0.2652847785845314,0.11814924205447797,0.10904182510493439,0.11737578106371312,0.1843211704571268,0.0,0.9184027777777779,0.30438572102897005,0.2960394411884519,0.2875308908263271,0.09768921977215861,0.10275409710509664,0.04139792231642589,0.04335126675479745,0.0,0.020730777400231784,0.0,0.11090103482239969,0.3432278394746166,0.0,0.048077409318405324
321,0.0,0.0,0.04816475236990371,0.0,0.12100431478541303,0.0,0.12021341986519019,0.0,0.0,1.0,0.2662474889012066,0.24391473239902922,0.21725832029562575,0.0816297719749539,0.09189713402920507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016341195030937287
322,0.0,0.0,0.05904034405210736,0.0,0.07630907384974663,0.0,0.07566126443369207,0.0,0.0,1.0,0.20435344826136956,0.18518992387054806,0.16282017722021,0.04897752693894595,0.05600184889137136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028248403235579533
323,0.13656569143303351,0.0,0.11557096852227634,0.15078961135168886,0.065524449476113,0.0,0.0648754988957515,0.20000504572153605,0.0,0.9000657462195923,0.21067669061186137,0.20026248528159105,0.18919404733048414,0.048638763935356044,0.052873834370415304,0.0,0.0,0.0,0.0,0.0,0.16392739061798103,0.39522188448884654,0.0,0.06274364040501848
324,0.1790264753255306,0.0,0.1400008357976898,0.0,0.0008757139390734735,0.0,0.0,0.23552451467377253,0.0,0.8444119795471148,0.020934558863007387,0.018726798630818088,0.01622019714280521,0.0005257889996643272,0.0006132975942588724,0.0,0.0,0.0,0.0,0.0,0.20392969435287034,0.0,0.0,0.09340807594166882
325,0.14261981588055164,0.0,0.02880210423458008,0.0,0.0982775696419571,0.0,0.0975919683837114,0.32428665086915753,0.0,0.25,0.23559614107111268,0.21455276805128415,0.18973594916312755,0.06455668752749728,0.07328907185406841,0.0,0.0,0.0,0.0,0.0,0.15112760135372988,0.0,0.0,0.01142168373600333
326,0.15351939593994052,0.0,0.023258729389705798,0.0,0.13629308035248514,0.0,0.13538518935581206,0.32428665086915753,0.0,0.25,0.28649404220735036,0.2637024389498815,0.23625057008721279,0.09378847157241989,0.10491159530394518,0.0,0.0,0.0,0.0,0.0,0.14242350132056217,0.0,0.0,0.006967633140083754
327,0.0,0.0,0.05098611265485286,0.22238985902867955,0.09380988496669154,0.0,0.09313665954413525,0.0,0.0,1.0,0.2662474889012066,0.25759100017914505,0.24867802392713126,0.07543633266964359,0.07999954044941089,0.0,0.0,0.0,0.0,0.0,0.0,0.2833653190339234,0.0,0.02113894659039498
328,0.11099059073696735,0.0,0.06155798096423114,0.0,0.01696081316230679,0.0,0.016172870330469442,0.2998674897750643,0.0,0.6173469387755102,0.0929249913837883,0.08332461001574853,0.07236828559247326,0.01031579804768266,0.011987208202260107,0.0,0.0,0.0,0.0,0.0,0.1895878530548158,0.0,0.0,0.06223500205019919
329,0.11473844408275075,0.0,0.03924478123922045,0.0,0.047556420537654256,0.0,0.046880064948835225,0.3015986481683611,0.0,0.6049382716049383,0.1583681246431693,0.14272665231915216,0.12468115597301915,0.029697280414635582,0.03423965940361334,0.0,0.0,0.0,0.0,0.0,0.16038954353037296,0.0,0.0,0.024785313104079592
330,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.10707610580629265,0.0,0.10898041818962002,0.0,0.010758823865360938,0.0,0.009939267694699426,0.20066317390294042,0.0,0.8992271105826397,0.07376200624270224,0.06607905379834528,0.05732876674931727,0.006510709349894213,0.007576842485982707,0.0,0.0,0.0,0.0,0.0,0.19675473154406287,0.0,0.0,0.09222122464120329
332,0.07487972176362236,0.11837578398119884,0.08902231453424568,0.18545518124091445,0.08616693442115746,0.0,0.08550918019750045,0.18130133504075166,0.12767722085939895,0.7055999999999999,0.24569925876260185,0.23488221444624563,0.22347949220879432,0.06554310281272385,0.07070248957770918,0.0,0.0,0.0,0.0,0.03117259534921,0.10808651365410248,0.3483730775227949,0.07376502942613215,0.040389909706713335
333,0.14417738114557727,0.0,0.1248303802134006,0.1195925201196132,0.040456988938802715,0.0,0.03976167340037209,0.21058974353452983,0.0,0.8858131487889274,0.16568725161608402,0.1575896064812608,0.1490201398615759,0.03006183322246787,0.03266516901778707,0.0,0.0,0.0,0.0,0.0,0.18553988513758893,0.42036356567961575,0.0,0.08062377963178376
334,0.0,0.1213727777111014,0.15097303044507407,0.1111763387904284,0.06837073779912005,0.0,0.06772325662606925,0.0,0.09483477670272639,0.9738573407202216,0.2041676917081209,0.19009412932082614,0.1745489427053346,0.04713828571679735,0.05251793201036138,0.0,0.0,0.0,0.0,0.036625708979852935,0.0,0.4388344238291421,0.08173599619789106,0.08593747114330215
335,0.04761672462820182,0.0,0.06218569210914786,0.0,0.07354814187043436,0.0,0.07290119977968715,0.22032351130168865,0.0,0.8711111111111112,0.20024734864736407,0.18136549857372294,0.15935103231373257,0.04707512164664025,0.053872103496469696,0.0,0.0,0.0,0.0,0.0,0.09008315963281054,0.0,0.0,0.0304982587021943
336,0.09052153594191073,0.0,0.11550043173869146,0.0,0.0982775696419571,0.0,0.0975919683837114,0.25922402652416254,0.0,0.7901234567901234,0.23559614107111268,0.21455276805128415,0.18973594916312755,0.06455668752749728,0.07328907185406841,0.0,0.0,0.0,0.0,0.0,0.11443926274073629,0.0,0.0,0.050417492502599075
337,0.0,0.0,0.11975428233815379,0.0,0.05041675109368873,0.0,0.049746773073359625,0.0,0.0,1.0,0.1633463697535428,0.14728859505828068,0.12874253208593636,0.03156550479600655,0.03636522634546079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725143872908476
338,0.0,0.0,0.02827276631969376,0.0,0.08971635692541885,0.0,0.08905229129776053,0.0,0.0,1.0,0.22367811500859572,0.20329303221903103,0.17935180926736707,0.058387709561999186,0.06647718814014886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011977480773622925
339,0.05544894938943252,0.0,0.09194904704594953,0.0,0.023519141862017156,0.0,0.022761469940226837,0.168127150668891,0.0,0.9344444444444444,0.10982328919931794,0.09857810857598585,0.08571633195371424,0.014382705617806982,0.01668624541205011,0.0,0.0,0.0,0.0,0.0,0.133214758192182,0.0,0.0,0.07516850681648571
340,0.0,0.0,0.03130555083530203,0.0,0.05863188264477887,0.0,0.05797604138681255,0.0,0.0,1.0,0.17705774267488777,0.1598938300133439,0.14000614686809504,0.036989795081603945,0.04251660094426119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017493919018385137
341,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.06784179339145781,0.3348887932555633,0.18654509468474173,0.0,0.18483986891148393,0.0,0.0,1.0,0.3800359043162972,0.3689925501964351,0.35775903050035596,0.15274353756643202,0.16110015624186885,0.0,0.0,0.0,0.0,0.0,0.0,0.23831036703183772,0.0,0.013407798262069642
343,0.0,0.0,0.1270570729601079,0.18237560842268877,0.11626419097699757,0.0,0.11550153659162883,0.0,0.0,1.0,0.2776545386203014,0.2625150231128621,0.24599105703010002,0.08510029871074568,0.09298571361049467,0.0,0.0,0.0,0.0,0.0,0.0,0.3902076677318021,0.0,0.051388000339962304
344,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.1715134315532365,0.0,0.05137206192408779,0.0,0.035714494930908884,0.0,0.035004098071208224,0.3256312051669891,0.0,0.18367346938775508,0.13627828289063457,0.12256778305238875,0.10681914027970356,0.022069195732739452,0.025524841746511286,0.0,0.0,0.0,0.0,0.0,0.20181949892910758,0.0,0.0,0.03771553351102093
346,0.0,0.0,0.07480886841293867,0.0,0.10854186339709705,0.0,0.10781788554055723,0.0,0.0,1.0,0.24957638613537622,0.2278667930890431,0.202129852741493,0.07213424485382247,0.08159351483700161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028440388232959954
347,0.16849828755703608,0.0,0.12306299566752711,0.15078961135168886,0.08015320831184515,0.0,0.07950281468672234,0.27201926654683883,0.0,0.7511111111111112,0.22883718265299985,0.2160016155219009,0.20212985192466096,0.05800455446280881,0.06358819644824024,0.0,0.0,0.0,0.0,0.0,0.18292217757155402,0.4025057437259884,0.0,0.06129785257536048
348,0.11901163939736206,0.0,0.10036695007079549,0.0,0.04297993458744153,0.0,0.042291860605617626,0.25922402652416254,0.0,0.7901234567901234,0.1501407065582667,0.13520309025382382,0.11799925070570415,0.0267292940401885,0.03085566181657545,0.0,0.0,0.0,0.0,0.0,0.16706709195140465,0.0,0.0,0.06525820961294439
349,0.08167864546901668,0.0,0.0601688964045439,0.0,0.06632977360930602,0.0,0.06568132179932314,0.2314521253052688,0.0,0.8520710059171599,0.1892580412321916,0.17116453118526698,0.15013370118409816,0.042154997697708925,0.04834582431230692,0.0,0.0,0.0,0.0,0.0,0.12288792982422056,0.0,0.0,0.03139882136988702
350,0.11901163939736206,0.0,0.08608875190569752,0.0,0.028584507381546574,0.0,0.027847924171966514,0.2633290972705786,0.0,0.7785467128027681,0.12141954408442082,0.10907557501785577,0.09493236600789617,0.017555267817293812,0.02034115702366074,0.0,0.0,0.0,0.0,0.0,0.18034235150888198,0.0,0.0,0.06689299475309031
351,0.0,0.0,0.053389941812263884,0.2547888339251608,0.12100431478541303,0.0,0.12021341986519019,0.0,0.0,1.0,0.3025563518156597,0.2928312379958452,0.28285142543671393,0.0973604005349128,0.10321110331109984,0.0,0.0,0.0,0.0,0.0,0.0,0.27281008276900703,0.0,0.01818854847923219
352,0.14891178141132086,0.07479280919258664,0.06510108550239364,0.0,0.06632977360930602,0.13058860724538365,0.06568132179932314,0.31180961552834224,0.12007324672571085,0.46045918367346944,0.1892580412321916,0.17116453118526698,0.15013370118409816,0.042154997697708925,0.04834582431230692,0.0,0.032907881191261396,0.017558208420860057,0.006739066092980772,0.0,0.17262966726952367,0.0,0.045552785846943084,0.034034118559695466
353,0.12818563463351465,0.12027740486538493,0.1281259079224544,0.0,0.02052679654600162,0.0,0.019755722482855665,0.2745483956806718,0.09957694941750031,0.7159763313609467,0.10242871891893661,0.09189735817325682,0.07986422957708271,0.012521500398849703,0.01453766052322932,0.0,0.0,0.0,0.0,0.0,0.19354619535023052,0.0,0.0817356870693009,0.09135401651122707
354,0.13084510143223765,0.0,0.09145639047097558,0.0,0.047556420537654256,0.0,0.046880064948835225,0.25147228270727606,0.0,0.81,0.1583681246431693,0.14272665231915216,0.12468115597301915,0.029697280414635582,0.03423965940361334,0.0,0.0,0.0,0.0,0.0,0.17170623821595604,0.0,0.0,0.05718119969133823
355,0.0,0.0559842697141714,0.13269144975480893,0.0,0.015883793639262234,0.11644624086186667,0.01509056659872453,0.0,0.1182612382573672,0.9365244536940688,0.08987334595140903,0.08057489562648285,0.06996692918424945,0.009652209912543445,0.01121902029165268,0.0,0.023988747732677597,0.018067839649886827,0.02094646649870111,0.0,0.0,0.0,0.06355994485781573,0.09296896454940176
356,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0661651228350571,0.0,0.09703049783999775,0.0,0.09634860613260958,0.0,0.0,1.0,0.23387657292907893,0.21292329411480587,0.1882279245937731,0.06364982938563819,0.0722905325895395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027081345331161633
358,0.10006720715509368,0.0,0.14235140926097586,0.0,0.025655726455722797,0.0,0.024907197028845855,0.2136961605300785,0.0,0.8812994585589339,0.11484078636323182,0.10311694980568431,0.08969788523803938,0.01571749931078027,0.018225136826352826,0.0,0.0,0.0,0.0,0.0,0.17098990062032068,0.0,0.0,0.09243749017052989
359,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.09943924504066196,0.0,0.035714494930908884,0.0,0.035004098071208224,0.0,0.0,1.0,0.13627828289063457,0.12256778305238875,0.10681914027970356,0.022069195732739452,0.025524841746511286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949114762910556
361,0.0,0.0,0.04960591834147861,0.28140583921956497,0.1592573653564365,0.0,0.15808328081573164,0.0,0.0,1.0,0.34242128775930897,0.33017286671769397,0.3175216033725618,0.12552358504202457,0.13384084719094014,0.0,0.0,0.0,0.0,0.0,0.0,0.25601993159176656,0.0,0.012654340385820403
362,0.06212402112662218,0.0,0.031544125285591584,0.0,0.13629308035248514,0.0,0.13538518935581206,0.29641193234035,0.0,0.6400000000000001,0.28649404220735036,0.2637024389498815,0.23625057008721279,0.09378847157241989,0.10491159530394518,0.0,0.0,0.0,0.0,0.0,0.0815306073742505,0.0,0.0,0.009483853760050967
363,0.13186070491185353,0.0,0.13914292591102703,0.277618471854295,0.133384356061069,0.0,0.13250198749552378,0.23448791139735994,0.0,0.8464,0.3211151315988829,0.311767831489542,0.30224187331790753,0.10907364013482254,0.11507421457459989,0.0,0.0,0.0,0.0,0.0,0.12751664239118285,0.35663807979388457,0.0,0.054015140617934575
364,0.0,0.0,0.057433827074131756,0.0,0.04344469078051339,0.0,0.04275789069117406,0.0,0.0,1.0,0.1509922463269308,0.13598089810813582,0.11868914874474186,0.027029533251098588,0.03119838233681972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037975930796148374
365,0.17903732598838554,0.0,0.06917614999009215,0.0,0.03448625644344941,0.1337515843821789,0.0337716460830931,0.3067675561667421,0.0,0.5625,0.13381890411978944,0.12033111672691389,0.1048451204842726,0.02128749675355793,0.02462856103480982,0.0,0.019497342910055053,0.0,0.005478038104870003,0.0,0.2038978518414689,0.0,0.0,0.050930705306918435
366,0.0,0.0,0.057335735807324394,0.0,0.1412765792938836,0.0,0.1403210669415334,0.0,0.0,1.0,0.29309552476242057,0.2702369942621306,0.24261815633992437,0.09789061361149941,0.10925393335698336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694222440549533
367,0.057527648352542614,0.0,0.14810243009814836,0.022143544014791624,0.04131765844526946,0.12277080949184188,0.04062487492231447,0.09236806200491354,0.0,0.9822225765306123,0.14776127950780016,0.13334784982646342,0.1168209869285563,0.025818503752244714,0.029749816984113848,0.006847375763133501,0.032112607331869256,0.0,0.022802112864480865,0.0,0.11741575632591324,0.44050177268222157,0.0,0.09087335924191386
368,0.10962793074259967,0.0,0.00967509268052932,0.0,0.10854186339709705,0.0,0.10781788554055723,0.3270044182409596,0.0,0.08163265306122448,0.24957638613537622,0.2278667930890431,0.202129852741493,0.07213424485382247,0.08159351483700161,0.0,0.0,0.0,0.0,0.0,0.12316715135032717,0.0,0.0,0.0035369278642437014
369,0.04464501577645802,0.0,0.08569151231239183,0.2308704791179551,0.10248130053970655,0.0,0.10178170187243185,0.22296367304961415,0.0,0.8668252080856124,0.2775226681118295,0.26830214981824374,0.2588025414019527,0.08206785198595457,0.08713426579580323,0.0,0.0,0.0,0.0,0.0,0.07765158478496913,0.3220603386709896,0.0,0.034463759186049714
370,0.17088190664130656,0.0,0.11138995543262016,0.22567430873835512,0.09635936120075538,0.0,0.09567938349818156,0.2951216511442766,0.0,0.6478286734086853,0.2698989836890483,0.26114448249823524,0.25213371548236685,0.07750967370924901,0.0821896774462298,0.0,0.0,0.0,0.0,0.0,0.17885107783713983,0.35164805550523204,0.0,0.04878136905493027
371,0.0,0.0,0.058841519409604685,0.0,0.12100431478541303,0.0,0.12021341986519019,0.0,0.0,1.0,0.2662474889012066,0.24391473239902922,0.21725832029562575,0.0816297719749539,0.09189713402920507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020142870009728944
372,0.10345812742818203,0.0,0.05567424274342592,0.0,0.028584507381546574,0.0,0.027847924171966514,0.3015986481683611,0.0,0.6049382716049383,0.12141954408442082,0.10907557501785577,0.09493236600789617,0.017555267817293812,0.02034115702366074,0.0,0.0,0.0,0.0,0.0,0.16991720936958876,0.0,0.0,0.04545744908833896
373,0.02950124251803722,0.1213727777525776,0.14302332039283674,0.19045049118348853,0.1002233864630813,0.0,0.09953159511017397,0.09939639787418779,0.12772354063623728,0.7119140625,0.26234282454593405,0.24986742892538688,0.23657918858078944,0.07515532635043468,0.08144573376349112,0.0,0.0,0.0,0.0,0.036625600565116684,0.06346036705529724,0.40501373677553415,0.08173591064608819,0.06819662778886748
374,0.0,0.0,0.026040569394308336,0.3255990398688676,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.3701987411459465,0.35952543404654014,0.3487104120421032,0.14491379927991452,0.15285697099057144,0.0,0.0,0.0,0.0,0.0,0.0,0.19521362814143317,0.0,0.005526999168675642
375,0.0,0.0,0.09796660337410165,0.28140583921956497,0.1452099054617798,0.0,0.14421313227093055,0.0,0.0,1.0,0.3314418199806612,0.3208791616068625,0.31008303447019053,0.11679797076522139,0.12379714778126578,0.0,0.0,0.0,0.0,0.0,0.0,0.309763429024442,0.0,0.030003546970134052
376,0.11692422225109768,0.0,0.050951883991301704,0.0,0.04563730022501402,0.0,0.04495625535664575,0.3015986481683611,0.0,0.6049382716049383,0.15495960798583214,0.13960739864911156,0.12190847549665638,0.02844953953587431,0.03281809612376539,0.0,0.0,0.0,0.0,0.0,0.1634541162167486,0.0,0.0,0.03286717305200235
377,0.13381468762223214,0.0,0.0740701568820449,0.15341767459059746,0.10888885788443435,0.0,0.10816332904784712,0.25657352907375136,0.0,0.7971938775510204,0.2635513375451984,0.2471880940760482,0.22901696717137063,0.07759290353485794,0.08556031058430606,0.0,0.0,0.0,0.0,0.0,0.13963649824247792,0.3488934005655951,0.0,0.028066623996505044
378,0.0,0.0,0.09743297323684755,0.20844359351229333,0.11172331929833194,0.0,0.11098447262537202,0.0,0.0,1.0,0.2792401737858576,0.26671237022560207,0.2534320766196143,0.08476112721468305,0.0915120370114407,0.0,0.0,0.0,0.0,0.0,0.0,0.34562731679543374,0.0,0.03748265118498765
379,0.13932393391032416,0.10814052528575145,0.10871204535589471,0.0,0.05767415636655412,0.1281074687397067,0.05701699318073066,0.22852302374300923,0.12763846858409073,0.6639231824417009,0.17549933226533623,0.15845799802427593,0.13871990446396507,0.03635284617306836,0.041795839076295915,0.0,0.03314812641136035,0.030663459759380323,0.013184330246731343,0.0,0.17075224652288762,0.0,0.07173210751002905,0.0622716971940766
380,0.0,0.0,0.013669419428502074,0.0,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.34242128775930897,0.3208791612446915,0.2942372435381093,0.13027219210371657,0.14251787967327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028882377554543953
381,0.0,0.0,0.011168232549087784,0.3255990398688676,0.18880390520806167,0.0,0.18703803327417381,0.0,0.0,1.0,0.3767138290494891,0.3647199173016328,0.35260469484720286,0.15095618507408406,0.16014962975668076,0.0,0.0,0.0,0.0,0.0,0.0,0.15776036469529992,0.0,0.0020425388135832377
382,0.06798836956121036,0.0,0.0742263496075235,0.2509556574475235,0.11765031206628324,0.0,0.11687976516734562,0.18749396550410943,0.0,0.9149338374291116,0.29832046482347474,0.28871864704610284,0.2788607437263128,0.09465909683920058,0.10035123509269607,0.0,0.0,0.0,0.0,0.0,0.09143127744935267,0.29996876141019313,0.0,0.026456819721419892
383,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.16540175197824747,0.1213726063863049,0.13669227962825775,0.19950665706278584,0.07816773429204771,0.0793157735823983,0.07751887776603553,0.26473262066411607,0.12650948433963385,0.6615111111111112,0.2419569495229862,0.23376447336642558,0.22530047306781165,0.06244749781631011,0.06635961807426788,0.04139819344431578,0.04343436289371493,0.04083914180679499,0.026640001615949305,0.03648585993393986,0.18057302230185698,0.39271406564948785,0.08172820188172937,0.07115756908047323
385,0.0,0.0,0.06051749114468439,0.0,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.34242128775930897,0.3208791612446915,0.2942372435381093,0.13027219210371657,0.14251787967327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013223620331847374
386,0.0,0.0,0.032015488476175344,0.0,0.0982775696419571,0.0,0.0975919683837114,0.0,0.0,1.0,0.23559614107111268,0.21455276805128415,0.18973594916312755,0.06455668752749728,0.07328907185406841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012710850050282024
387,0.0,0.0,0.029577120218837027,0.0,0.08971635692541885,0.0,0.08905229129776053,0.0,0.0,1.0,0.22367811500859572,0.20329303221903103,0.17935180926736707,0.058387709561999186,0.06647718814014886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012535081522423684
388,0.0,0.0,0.05900254158144616,0.0,0.15017181528172713,0.0,0.1491180270907727,0.0,0.0,1.0,0.30494120430526145,0.2820813397785674,0.25430055996066847,0.10540713834178853,0.11714242701697822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01633558581299273
389,0.0,0.0,0.08516434302469268,0.27179678144722724,0.1118531426223519,0.0,0.1111136579871991,0.0,0.0,1.0,0.3025563518156597,0.29575633751543257,0.28881260103741385,0.09560205656457528,0.0996585064440039,0.0,0.0,0.0,0.0,0.0,0.0,0.3017722799393102,0.0,0.03207424903780202
390,0.12384217753149941,0.0,0.12351011704705692,0.19894996101226625,0.07572749627356444,0.13299185320138576,0.0750799375259957,0.2605749592313956,0.0,0.7864008543965825,0.2391718022832282,0.23135864296343608,0.2233012551959855,0.060887336676096075,0.06457977388101502,0.03485105290181559,0.03128043974824189,0.0,0.012442043731618887,0.0,0.14883845912873206,0.37798345034940745,0.0,0.06331841986488897
391,0.0,0.0,0.07254383741947394,0.32010164237055333,0.1695750779244537,0.0,0.16823513371856033,0.0,0.0,1.0,0.3633009606965379,0.3530907827947159,0.3427317175769913,0.1393630305927441,0.1467981902930569,0.0,0.0,0.0,0.0,0.0,0.0,0.2603047799804771,0.0,0.01739293745413476
392,0.04142960739117526,0.0,0.08497198059047696,0.28140583921956497,0.10120105340653142,0.0,0.10050596458516386,0.22032351130168865,0.0,0.8711111111111112,0.3002780183004782,0.29601581159903395,0.29148216532469184,0.09258030127843447,0.09487709149704221,0.0,0.0,0.0,0.0,0.0,0.07510277200596578,0.2966948072580711,0.0,0.034448796936678815
393,0.17313303017243814,0.0,0.127969343600177,0.2351541999309456,0.1383714982039349,0.0,0.13744435799280974,0.24201842732014686,0.0,0.8313148788927335,0.3121551016782482,0.2985537735946902,0.28410907929290197,0.10566580183636094,0.11384234879814557,0.0,0.0,0.0,0.0,0.0,0.16416792914737008,0.36486779193149854,0.0,0.045286660680836505
394,0.0,0.0,0.0394678571838143,0.0,0.08248611250360938,0.0,0.08183335169201274,0.0,0.0,1.0,0.21337293133068588,0.1936170683966773,0.17049227681353366,0.05327670230039112,0.06080004896348143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017788466449138004
395,0.15448659694595504,0.0,0.12034420111644602,0.13614733424483205,0.029630856309738118,0.0,0.028898374938284,0.2739659027461449,0.0,0.744329104190696,0.15492553798788117,0.1512569508165853,0.14750294511322232,0.025125875730200403,0.02625050366629141,0.0,0.0,0.0,0.0,0.0,0.19766535314804223,0.4078516893147034,0.0,0.0845505480738713
396,0.16356517413992305,0.0,0.0682970253290497,0.0,0.015883793639262234,0.0,0.01509056659872453,0.3101516224712089,0.0,0.5289256198347108,0.08987334595140903,0.08057489562648285,0.06996692918424945,0.009652209912543445,0.01121902029165268,0.0,0.0,0.0,0.0,0.0,0.2037236372514898,0.0,0.0,0.06902419860063409
397,0.06107472893611786,0.08782545815132392,0.1284496659517943,0.14291150393100685,0.07813827259572693,0.0,0.07748943560792224,0.1024775735716386,0.08959554320107237,0.9560493827160493,0.2243477146331078,0.21118606074639582,0.19689312215337887,0.05598490655563401,0.06157713864606047,0.0,0.0,0.0,0.0,0.02415107356124879,0.10035693729155626,0.4116916020225694,0.04992461602016901,0.06551926424121841
398,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
